student_id,career_goal,recommended_courses
1130,Finance,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1131,Business,"Business Intelligence with Power BI, Business Negotiation Strategies, Pharmaceutical Business Strategy"
1132,Business,"Business Intelligence with Power BI, Business Negotiation Strategies, Pharmaceutical Business Strategy"
1133,AI & Robotics,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1134,Finance,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1135,UI/UX Design,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1136,UI/UX Design,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1137,Healthcare,Healthcare Data Analytics
1138,Cybersecurity,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1139,Software Engineering,Software Testing and Automation
1140,UI/UX Design,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1141,Finance,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
