student_id,enrollment_status,major,gpa,attendance,,final grade,course_load_per_term,study_hours_per_week,course_difficulty_experience,highest_degree,certifications,education_background,career_goal,preferred_industry,success,job_growth_outlook
1699,Part-time,Computer Science,3.47,92,,A,6,17,Easy,High School,"First Aid, Python Basics",STEM,Software Developer,Computer Science,0,
1700,Full-time,Computer Science,2.02,84,,B+,5,12,Moderate,Bachelor's Degree,"Python Basics, First Aid",Non-STEM,Software Developer,Computer Science,0,
1701,Full-time,Computer Science,3.82,80,,C+,6,14,Easy,Master's Degree,AutoCAD,STEM,Software Developer,Computer Science,1,Growing
1702,Part-time,Engineering,3,81,,B+,6,6,Moderate,Bachelor's Degree,"AutoCAD, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,0,
1703,Part-time,Healthcare,3.73,81,,B+,3,10,Moderate,Master's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,0,
1704,Full-time,Healthcare,2.11,76,,C+,5,7,Moderate,Master's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,1,Growing
1705,Part-time,Business,2.42,70,,A,3,10,Easy,Master's Degree,Excel for Business,STEM,Marketing Manager,Business,0,
1706,Full-time,Computer Science,3.06,85,,C+,4,6,Easy,Master's Degree,Leadership Skills,Non-STEM,Software Developer,Computer Science,0,
1707,Part-time,Engineering,3.82,80,,B+,5,8,Easy,Master's Degree,"Python Basics, AutoCAD",STEM,Mechanical Engineer,Engineering,1,Stable
1708,Part-time,Healthcare,3.26,81,,A,6,13,Hard,High School,"Python Basics, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,0,
1709,Part-time,Computer Science,3.88,85,,C+,5,11,Easy,Bachelor's Degree,"AutoCAD, First Aid",STEM,Software Developer,Computer Science,0,
1710,Full-time,Engineering,2.46,93,,C+,5,7,Easy,High School,Excel for Business,Non-STEM,Mechanical Engineer,Engineering,0,
1711,Part-time,Healthcare,3.6,94,,C+,6,6,Moderate,High School,Python Basics,Non-STEM,Registered Nurse,Healthcare,0,
1712,Full-time,Computer Science,3.55,79,,A,3,10,Moderate,Bachelor's Degree,"Python Basics, Excel for Business",Non-STEM,Software Developer,Computer Science,1,Growing
1713,Full-time,Computer Science,3.89,73,,A,5,16,Moderate,Master's Degree,"Leadership Skills, Excel for Business",Non-STEM,Software Developer,Computer Science,0,
1714,Full-time,Healthcare,3.96,78,,B+,3,18,Moderate,Master's Degree,Python Basics,Non-STEM,Registered Nurse,Healthcare,0,
1715,Part-time,Business,2.37,100,,B+,4,12,Moderate,Master's Degree,AutoCAD,Non-STEM,Marketing Manager,Business,0,
1716,Part-time,Engineering,2.06,81,,A,5,10,Easy,High School,"Python Basics, Leadership Skills",Non-STEM,Mechanical Engineer,Engineering,0,
1717,Part-time,Business,2.96,80,,B+,6,9,Easy,High School,"Python Basics, Leadership Skills",Non-STEM,Marketing Manager,Business,0,
1718,Part-time,Business,2.6,93,,B,3,12,Easy,Bachelor's Degree,"Python Basics, Excel for Business",Non-STEM,Marketing Manager,Business,0,
1719,Part-time,Computer Science,3.79,100,,C+,5,14,Easy,Bachelor's Degree,"AutoCAD, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
1720,Full-time,Engineering,3.48,93,,C+,6,19,Moderate,Bachelor's Degree,"Leadership Skills, AutoCAD",STEM,Mechanical Engineer,Engineering,1,Stable
1721,Full-time,Computer Science,3.17,80,,B,5,19,Moderate,High School,"Python Basics, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
1722,Full-time,Business,2.17,79,,B+,4,7,Moderate,High School,Python Basics,Non-STEM,Marketing Manager,Business,0,
1723,Part-time,Computer Science,3.19,90,,B+,5,16,Easy,Bachelor's Degree,"AutoCAD, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
1724,Part-time,Computer Science,2.4,88,,C+,3,20,Hard,Bachelor's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
1725,Full-time,Business,3.27,99,,C+,4,15,Moderate,High School,"Python Basics, Excel for Business",Non-STEM,Marketing Manager,Business,0,
1726,Part-time,Business,3.71,80,,C+,6,10,Moderate,Bachelor's Degree,"First Aid, AutoCAD",Non-STEM,Marketing Manager,Business,1,Stable
1727,Full-time,Computer Science,2.67,84,,B,5,17,Hard,High School,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
1728,Full-time,Healthcare,2.69,89,,A,6,16,Moderate,Bachelor's Degree,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,0,
1729,Full-time,Healthcare,2.76,79,,A,6,16,Easy,Bachelor's Degree,First Aid,STEM,Registered Nurse,Healthcare,0,
1730,Part-time,Healthcare,3.27,74,,A,4,8,Moderate,Bachelor's Degree,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
1731,Part-time,Computer Science,3.46,81,,C+,4,19,Easy,High School,"First Aid, AutoCAD",STEM,Software Developer,Computer Science,1,Growing
1732,Full-time,Engineering,2.95,74,,B,3,18,Hard,High School,"Leadership Skills, First Aid",Non-STEM,Mechanical Engineer,Engineering,0,
1733,Part-time,Computer Science,2.76,99,,B+,4,10,Easy,Master's Degree,"Excel for Business, Leadership Skills",Non-STEM,Software Developer,Computer Science,1,Growing
1734,Full-time,Business,3.7,89,,B,4,14,Hard,High School,"AutoCAD, First Aid",Non-STEM,Marketing Manager,Business,1,Stable
1735,Part-time,Healthcare,2.21,99,,B+,3,11,Easy,High School,"First Aid, Python Basics",STEM,Registered Nurse,Healthcare,0,
1736,Full-time,Healthcare,3.95,77,,B,6,17,Moderate,High School,Excel for Business,STEM,Registered Nurse,Healthcare,1,Growing
1737,Part-time,Healthcare,2.37,78,,A,5,20,Hard,High School,"First Aid, Leadership Skills",STEM,Registered Nurse,Healthcare,0,
1738,Full-time,Computer Science,2.98,86,,A,4,19,Moderate,Master's Degree,"AutoCAD, Python Basics",Non-STEM,Software Developer,Computer Science,1,Growing
1739,Full-time,Business,2.26,93,,A,3,12,Easy,High School,Python Basics,STEM,Marketing Manager,Business,0,
1740,Part-time,Healthcare,3.29,100,,A,4,18,Hard,Master's Degree,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
1741,Part-time,Healthcare,3.57,90,,C+,5,13,Moderate,Master's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,1,Growing
1742,Full-time,Healthcare,2.64,79,,A,6,7,Moderate,High School,"Python Basics, First Aid",Non-STEM,Registered Nurse,Healthcare,0,
1743,Part-time,Business,3.27,98,,B,5,12,Moderate,High School,First Aid,Non-STEM,Marketing Manager,Business,1,Stable
1744,Part-time,Business,2.46,82,,B,3,11,Easy,High School,"First Aid, Python Basics",STEM,Marketing Manager,Business,0,
1745,Full-time,Computer Science,3.26,94,,C+,6,13,Hard,Master's Degree,"Leadership Skills, AutoCAD",STEM,Software Developer,Computer Science,1,Growing
1746,Full-time,Computer Science,3.58,97,,B,5,7,Moderate,Bachelor's Degree,First Aid,Non-STEM,Software Developer,Computer Science,0,
1747,Part-time,Healthcare,3.47,98,,C+,4,19,Easy,Master's Degree,Python Basics,STEM,Registered Nurse,Healthcare,0,
1748,Full-time,Engineering,2.24,78,,A,3,7,Moderate,High School,"Excel for Business, Leadership Skills",Non-STEM,Mechanical Engineer,Engineering,0,
1749,Full-time,Computer Science,3.01,72,,C+,4,12,Hard,Master's Degree,"Python Basics, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
1750,Full-time,Computer Science,3.99,92,,C+,3,10,Easy,Master's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
1751,Part-time,Computer Science,2.96,92,,B+,3,10,Hard,Master's Degree,"Leadership Skills, Python Basics",STEM,Software Developer,Computer Science,0,
1752,Part-time,Business,2.1,73,,C+,3,9,Hard,Master's Degree,Python Basics,Non-STEM,Marketing Manager,Business,0,
1753,Full-time,Engineering,3.34,94,,B+,5,6,Hard,Master's Degree,"Leadership Skills, Python Basics",STEM,Mechanical Engineer,Engineering,0,
1754,Full-time,Business,2.92,91,,C+,5,6,Easy,Bachelor's Degree,First Aid,Non-STEM,Marketing Manager,Business,0,
1755,Full-time,Engineering,2.27,100,,A,4,8,Easy,High School,"First Aid, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,0,
1756,Part-time,Healthcare,2.09,81,,B+,3,9,Hard,Master's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,0,
1757,Full-time,Business,2.02,100,,C+,5,7,Hard,High School,Excel for Business,Non-STEM,Marketing Manager,Business,0,
1758,Part-time,Computer Science,3.07,85,,A,3,14,Moderate,Bachelor's Degree,AutoCAD,Non-STEM,Software Developer,Computer Science,0,
1759,Full-time,Engineering,3.01,92,,B+,6,20,Moderate,High School,Leadership Skills,STEM,Mechanical Engineer,Engineering,1,Stable
1760,Full-time,Healthcare,2.96,81,,B,4,11,Moderate,Bachelor's Degree,"AutoCAD, Python Basics",Non-STEM,Registered Nurse,Healthcare,0,
1761,Part-time,Healthcare,3.23,71,,B+,3,18,Easy,Bachelor's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,1,Growing
1762,Full-time,Healthcare,2.24,85,,B+,6,16,Hard,Bachelor's Degree,"Excel for Business, First Aid",Non-STEM,Registered Nurse,Healthcare,0,
1763,Part-time,Healthcare,3.38,90,,C+,6,20,Moderate,Master's Degree,"Leadership Skills, Python Basics",Non-STEM,Registered Nurse,Healthcare,1,Growing
1764,Full-time,Business,3.7,79,,B,4,10,Moderate,Master's Degree,Excel for Business,Non-STEM,Marketing Manager,Business,0,
1765,Part-time,Healthcare,3.61,87,,B,4,14,Moderate,Bachelor's Degree,"First Aid, Excel for Business",STEM,Registered Nurse,Healthcare,0,
1766,Part-time,Healthcare,2.09,73,,C+,3,19,Hard,High School,"Leadership Skills, Excel for Business",Non-STEM,Registered Nurse,Healthcare,1,Growing
1767,Part-time,Business,3.7,70,,C+,4,9,Easy,High School,Leadership Skills,STEM,Marketing Manager,Business,1,Stable
1768,Part-time,Business,2.38,76,,B+,6,6,Easy,Bachelor's Degree,Python Basics,STEM,Marketing Manager,Business,0,
1769,Full-time,Engineering,3.59,84,,B,3,11,Easy,Master's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,1,Stable
1770,Part-time,Healthcare,2.99,95,,B+,5,6,Moderate,Master's Degree,"Excel for Business, First Aid",Non-STEM,Registered Nurse,Healthcare,1,Growing
1771,Part-time,Engineering,3.37,75,,B,5,6,Easy,High School,"First Aid, Python Basics",STEM,Mechanical Engineer,Engineering,1,Stable
1772,Part-time,Healthcare,2.6,88,,B+,4,17,Hard,Bachelor's Degree,"First Aid, Python Basics",Non-STEM,Registered Nurse,Healthcare,0,
1773,Full-time,Computer Science,2.68,94,,A,5,9,Hard,Bachelor's Degree,"Excel for Business, Leadership Skills",Non-STEM,Software Developer,Computer Science,1,Growing
1774,Part-time,Healthcare,2.16,78,,B,5,8,Moderate,Bachelor's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,0,
1775,Full-time,Healthcare,3.56,90,,A,4,9,Hard,Master's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,1,Growing
1776,Part-time,Computer Science,3.6,95,,C+,6,14,Hard,Master's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,1,Growing
1777,Part-time,Healthcare,2.73,70,,C+,6,15,Hard,High School,"Excel for Business, AutoCAD",STEM,Registered Nurse,Healthcare,0,
1778,Full-time,Computer Science,3.03,81,,B+,5,19,Easy,Master's Degree,"Python Basics, First Aid",STEM,Software Developer,Computer Science,1,Growing
1779,Full-time,Computer Science,2.28,95,,A,5,16,Hard,Master's Degree,"AutoCAD, First Aid",STEM,Software Developer,Computer Science,1,Growing
1780,Part-time,Healthcare,3.33,100,,A,4,6,Easy,Master's Degree,Excel for Business,STEM,Registered Nurse,Healthcare,1,Growing
1781,Full-time,Engineering,2.97,93,,C+,3,8,Hard,Bachelor's Degree,"Python Basics, AutoCAD",STEM,Mechanical Engineer,Engineering,0,
1782,Part-time,Engineering,2.91,99,,A,3,9,Easy,Master's Degree,Leadership Skills,STEM,Mechanical Engineer,Engineering,1,Stable
1783,Full-time,Engineering,2.44,77,,A,4,10,Moderate,High School,"Leadership Skills, AutoCAD",STEM,Mechanical Engineer,Engineering,0,
1784,Full-time,Engineering,3.94,84,,B+,6,15,Hard,Master's Degree,"Python Basics, First Aid",Non-STEM,Mechanical Engineer,Engineering,0,
1785,Part-time,Engineering,3.85,96,,B,4,8,Easy,High School,Leadership Skills,STEM,Mechanical Engineer,Engineering,1,Stable
1786,Part-time,Computer Science,3.35,72,,B,4,14,Hard,High School,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
1787,Full-time,Computer Science,3.39,84,,C+,3,17,Easy,Master's Degree,Excel for Business,STEM,Software Developer,Computer Science,1,Growing
1788,Part-time,Engineering,2.29,75,,A,4,15,Easy,Master's Degree,First Aid,STEM,Mechanical Engineer,Engineering,1,Stable
1789,Full-time,Computer Science,2.24,100,,B,5,11,Hard,High School,"Excel for Business, AutoCAD",Non-STEM,Software Developer,Computer Science,1,Growing
1790,Full-time,Healthcare,2.81,71,,C+,6,11,Easy,High School,"Python Basics, First Aid",Non-STEM,Registered Nurse,Healthcare,1,Growing
1791,Part-time,Business,2.35,71,,A,6,9,Hard,Bachelor's Degree,Excel for Business,Non-STEM,Marketing Manager,Business,1,Stable
1792,Full-time,Engineering,2.31,82,,B+,6,9,Easy,Bachelor's Degree,"AutoCAD, First Aid",STEM,Mechanical Engineer,Engineering,0,
1793,Part-time,Engineering,2.04,89,,B+,5,6,Hard,Bachelor's Degree,"Leadership Skills, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,0,
1794,Part-time,Business,2.09,94,,B+,4,7,Moderate,Bachelor's Degree,"Excel for Business, AutoCAD",Non-STEM,Marketing Manager,Business,0,
1795,Part-time,Business,2.68,74,,B,4,10,Hard,Bachelor's Degree,First Aid,STEM,Marketing Manager,Business,1,Stable
1796,Part-time,Healthcare,3.22,82,,C+,3,12,Hard,Bachelor's Degree,"Python Basics, AutoCAD",Non-STEM,Registered Nurse,Healthcare,1,Growing
1797,Part-time,Business,3.08,83,,C+,5,15,Hard,High School,AutoCAD,Non-STEM,Marketing Manager,Business,0,
1798,Part-time,Engineering,3.58,80,,B+,5,6,Moderate,Master's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,1,Stable
1799,Part-time,Computer Science,3.89,81,,C+,4,13,Moderate,High School,Leadership Skills,STEM,Software Developer,Computer Science,0,
1800,Full-time,Engineering,2.25,97,,C+,3,11,Moderate,Master's Degree,First Aid,STEM,Mechanical Engineer,Engineering,1,Stable
1801,Part-time,Business,2.88,85,,C+,3,19,Easy,High School,"Leadership Skills, First Aid",Non-STEM,Marketing Manager,Business,1,Stable
1802,Full-time,Engineering,2.35,74,,B+,5,12,Moderate,Master's Degree,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,1,Stable
1803,Full-time,Engineering,2.4,94,,B+,6,12,Easy,Master's Degree,Leadership Skills,Non-STEM,Mechanical Engineer,Engineering,1,Stable
1804,Part-time,Engineering,2.69,81,,B+,4,19,Easy,High School,Leadership Skills,Non-STEM,Mechanical Engineer,Engineering,0,
1805,Full-time,Business,3.33,99,,B+,5,13,Hard,High School,"Leadership Skills, AutoCAD",Non-STEM,Marketing Manager,Business,0,
1806,Full-time,Healthcare,2.3,99,,B,3,14,Hard,Bachelor's Degree,"Leadership Skills, Excel for Business",STEM,Registered Nurse,Healthcare,0,
1807,Full-time,Engineering,3.7,78,,B+,6,17,Moderate,High School,"Python Basics, First Aid",Non-STEM,Mechanical Engineer,Engineering,0,
1808,Full-time,Engineering,2.03,100,,C+,3,10,Easy,Master's Degree,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,0,
1809,Full-time,Healthcare,3.09,88,,B,4,7,Easy,Bachelor's Degree,AutoCAD,Non-STEM,Registered Nurse,Healthcare,1,Growing
1810,Part-time,Computer Science,2.72,77,,A,6,9,Easy,Bachelor's Degree,Leadership Skills,STEM,Software Developer,Computer Science,0,
1811,Full-time,Engineering,3.69,90,,B+,6,12,Moderate,Master's Degree,"First Aid, Excel for Business",STEM,Mechanical Engineer,Engineering,0,
1812,Full-time,Computer Science,2.82,80,,B+,3,6,Moderate,Bachelor's Degree,Python Basics,Non-STEM,Software Developer,Computer Science,0,
1813,Part-time,Computer Science,2.72,89,,B+,5,8,Moderate,Master's Degree,"AutoCAD, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
1814,Full-time,Business,3.66,85,,B+,4,10,Moderate,Bachelor's Degree,First Aid,Non-STEM,Marketing Manager,Business,0,
1815,Full-time,Engineering,2.01,90,,C+,4,10,Hard,Bachelor's Degree,"First Aid, Leadership Skills",Non-STEM,Mechanical Engineer,Engineering,0,
1816,Part-time,Business,3.6,73,,B+,3,8,Hard,Bachelor's Degree,"AutoCAD, Python Basics",Non-STEM,Marketing Manager,Business,0,
1817,Part-time,Business,3.34,82,,C+,3,14,Easy,Master's Degree,"Python Basics, Leadership Skills",Non-STEM,Marketing Manager,Business,1,Stable
1818,Part-time,Business,2.18,85,,B,4,7,Moderate,Bachelor's Degree,Python Basics,Non-STEM,Marketing Manager,Business,1,Stable
1819,Part-time,Business,2.21,87,,B+,5,14,Hard,High School,AutoCAD,Non-STEM,Marketing Manager,Business,0,
1820,Part-time,Computer Science,2.43,95,,C+,5,9,Hard,High School,"First Aid, Excel for Business",Non-STEM,Software Developer,Computer Science,1,Growing
1821,Part-time,Computer Science,2.48,76,,B,5,15,Hard,Bachelor's Degree,Python Basics,STEM,Software Developer,Computer Science,0,
1822,Part-time,Business,3.29,96,,C+,5,16,Hard,Master's Degree,"Excel for Business, First Aid",Non-STEM,Marketing Manager,Business,1,Stable
1823,Part-time,Engineering,3.35,85,,B,6,13,Hard,Master's Degree,"Excel for Business, First Aid",STEM,Mechanical Engineer,Engineering,0,
1824,Full-time,Engineering,3.81,94,,B,5,18,Easy,Bachelor's Degree,First Aid,Non-STEM,Mechanical Engineer,Engineering,1,Stable
1825,Full-time,Engineering,3.56,76,,B,6,16,Easy,Bachelor's Degree,Excel for Business,Non-STEM,Mechanical Engineer,Engineering,1,Stable
1826,Full-time,Computer Science,2.88,94,,C+,6,19,Hard,Master's Degree,First Aid,STEM,Software Developer,Computer Science,1,Growing
1827,Part-time,Business,2.02,87,,B+,3,17,Hard,High School,Excel for Business,Non-STEM,Marketing Manager,Business,0,
1828,Full-time,Engineering,3.64,100,,A,6,7,Easy,High School,Leadership Skills,Non-STEM,Mechanical Engineer,Engineering,0,
1829,Full-time,Computer Science,2.88,98,,B+,4,13,Moderate,Master's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
1830,Full-time,Engineering,3.22,81,,B+,3,11,Hard,Bachelor's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,0,
1831,Part-time,Healthcare,3.65,86,,A,3,18,Easy,Master's Degree,"First Aid, Leadership Skills",STEM,Registered Nurse,Healthcare,0,
1832,Part-time,Business,3.56,89,,C+,4,8,Easy,Master's Degree,"Excel for Business, Python Basics",STEM,Marketing Manager,Business,0,
1833,Full-time,Business,3.3,82,,B+,3,18,Moderate,Master's Degree,First Aid,Non-STEM,Marketing Manager,Business,1,Stable
1834,Full-time,Engineering,2.32,93,,B+,6,20,Moderate,High School,"Python Basics, AutoCAD",Non-STEM,Mechanical Engineer,Engineering,1,Stable
1835,Full-time,Healthcare,3.99,77,,C+,6,16,Hard,High School,"Leadership Skills, Excel for Business",Non-STEM,Registered Nurse,Healthcare,0,
1836,Full-time,Healthcare,2.1,90,,C+,4,13,Easy,Bachelor's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,0,
1837,Full-time,Business,3.19,72,,A,3,6,Easy,High School,AutoCAD,STEM,Marketing Manager,Business,0,
1838,Full-time,Computer Science,2.07,76,,A,4,8,Easy,Bachelor's Degree,AutoCAD,Non-STEM,Software Developer,Computer Science,1,Growing
1839,Full-time,Engineering,3,85,,B+,5,10,Moderate,Bachelor's Degree,First Aid,Non-STEM,Mechanical Engineer,Engineering,1,Stable
1840,Part-time,Computer Science,3.07,75,,A,4,18,Easy,Bachelor's Degree,"First Aid, Excel for Business",Non-STEM,Software Developer,Computer Science,1,Growing
1841,Part-time,Healthcare,2.15,98,,C+,6,19,Easy,High School,First Aid,Non-STEM,Registered Nurse,Healthcare,0,
1842,Part-time,Business,3.08,98,,A,3,15,Easy,Master's Degree,"First Aid, Leadership Skills",Non-STEM,Marketing Manager,Business,1,Stable
1843,Full-time,Healthcare,3.63,92,,B+,6,7,Easy,Master's Degree,Leadership Skills,STEM,Registered Nurse,Healthcare,0,
1844,Full-time,Business,3.8,72,,B,4,16,Moderate,Bachelor's Degree,Excel for Business,STEM,Marketing Manager,Business,1,Stable
1845,Full-time,Engineering,2.95,94,,B,5,7,Moderate,High School,"Leadership Skills, First Aid",Non-STEM,Mechanical Engineer,Engineering,1,Stable
1846,Full-time,Engineering,3.54,87,,B,4,14,Moderate,Master's Degree,"First Aid, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,1,Stable
